mutation_id,step,method,adversarial,accepted,closed,unsafe_accept,monitor_count,monitor_cost,node_count,edge_count,admission_latency_ns,seed,topology,initial_agents
chain-8-1301-16,17,epochcut,0,1,1,0,8,15,30,43,518500,1301,chain,8
chain-8-1301-17,18,startup-cut,1,1,0,1,1,1,31,46,0,1301,chain,8
chain-8-1301-17,18,periodic-5,1,1,1,0,8,15,31,46,0,1301,chain,8
chain-8-1301-17,18,sink-mediation,1,1,1,0,6,75,31,46,0,1301,chain,8
chain-8-1301-17,18,full-mediation,1,1,1,0,22,118,31,46,0,1301,chain,8
chain-8-1301-17,18,epochcut,1,1,1,0,8,15,31,46,612900,1301,chain,8
chain-8-1301-18,19,startup-cut,0,1,0,1,1,1,32,47,0,1301,chain,8
chain-8-1301-18,19,periodic-5,0,1,1,0,8,15,32,47,0,1301,chain,8
chain-8-1301-18,19,sink-mediation,0,1,1,0,7,87,32,47,0,1301,chain,8
chain-8-1301-18,19,full-mediation,0,1,1,0,23,130,32,47,0,1301,chain,8
chain-8-1301-18,19,epochcut,0,1,1,0,8,15,32,47,558200,1301,chain,8
chain-8-1301-19,20,startup-cut,1,1,0,1,1,1,32,49,0,1301,chain,8
chain-8-1301-19,20,periodic-5,1,1,1,0,9,17,32,49,0,1301,chain,8
chain-8-1301-19,20,sink-mediation,1,1,1,0,7,87,32,49,0,1301,chain,8
chain-8-1301-19,20,full-mediation,1,1,1,0,23,130,32,49,0,1301,chain,8
chain-8-1301-19,20,epochcut,1,1,1,0,9,17,32,49,606700,1301,chain,8
chain-8-1301-20,21,startup-cut,0,1,0,1,1,1,33,50,0,1301,chain,8
chain-8-1301-20,21,periodic-5,0,1,1,0,9,17,33,50,0,1301,chain,8
chain-8-1301-20,21,sink-mediation,0,1,1,0,7,87,33,50,0,1301,chain,8
chain-8-1301-20,21,full-mediation,0,1,1,0,23,130,33,50,0,1301,chain,8
chain-8-1301-20,21,epochcut,0,1,1,0,9,17,33,50,687400,1301,chain,8
chain-8-1301-21,22,startup-cut,1,1,0,1,1,1,35,53,0,1301,chain,8
chain-8-1301-21,22,periodic-5,1,1,0,1,9,17,35,53,0,1301,chain,8
chain-8-1301-21,22,sink-mediation,1,1,1,0,7,87,35,53,0,1301,chain,8
chain-8-1301-21,22,full-mediation,1,1,1,0,24,132,35,53,0,1301,chain,8
chain-8-1301-21,22,epochcut,1,1,1,0,10,19,35,53,846600,1301,chain,8
chain-8-1301-22,23,startup-cut,0,1,0,1,1,1,36,55,0,1301,chain,8
chain-8-1301-22,23,periodic-5,0,1,0,1,9,17,36,55,0,1301,chain,8
chain-8-1301-22,23,sink-mediation,0,1,1,0,7,87,36,55,0,1301,chain,8
chain-8-1301-22,23,full-mediation,0,1,1,0,25,136,36,55,0,1301,chain,8
chain-8-1301-22,23,epochcut,0,1,1,0,10,19,36,55,736400,1301,chain,8
chain-8-1301-23,24,startup-cut,1,1,0,1,1,1,38,57,0,1301,chain,8
chain-8-1301-23,24,periodic-5,1,1,0,1,9,17,38,57,0,1301,chain,8
chain-8-1301-23,24,sink-mediation,1,1,1,0,8,101,38,57,0,1301,chain,8
chain-8-1301-23,24,full-mediation,1,1,1,0,26,150,38,57,0,1301,chain,8
chain-8-1301-23,24,epochcut,1,1,1,0,10,19,38,57,920200,1301,chain,8
chain-8-1301-24,25,startup-cut,0,1,0,1,1,1,38,58,0,1301,chain,8
chain-8-1301-24,25,periodic-5,0,1,1,0,10,19,38,58,0,1301,chain,8
chain-8-1301-24,25,sink-mediation,0,1,1,0,8,101,38,58,0,1301,chain,8
chain-8-1301-24,25,full-mediation,0,1,1,0,26,150,38,58,0,1301,chain,8
chain-8-1301-24,25,epochcut,0,1,1,0,10,19,38,58,781500,1301,chain,8
chain-8-1301-25,26,startup-cut,1,1,0,1,1,1,39,60,0,1301,chain,8
chain-8-1301-25,26,periodic-5,1,1,1,0,10,19,39,60,0,1301,chain,8
chain-8-1301-25,26,sink-mediation,1,1,1,0,8,101,39,60,0,1301,chain,8
chain-8-1301-25,26,full-mediation,1,1,1,0,26,150,39,60,0,1301,chain,8
chain-8-1301-25,26,epochcut,1,1,1,0,10,19,39,60,955200,1301,chain,8
chain-8-1301-26,27,startup-cut,0,1,0,1,1,1,40,62,0,1301,chain,8
chain-8-1301-26,27,periodic-5,0,1,1,0,10,19,40,62,0,1301,chain,8
chain-8-1301-26,27,sink-mediation,0,1,1,0,8,101,40,62,0,1301,chain,8
chain-8-1301-26,27,full-mediation,0,1,1,0,27,152,40,62,0,1301,chain,8
chain-8-1301-26,27,epochcut,0,1,1,0,10,19,40,62,812200,1301,chain,8
chain-8-1301-27,28,startup-cut,1,1,0,1,1,1,41,65,0,1301,chain,8
chain-8-1301-27,28,periodic-5,1,1,0,1,10,19,41,65,0,1301,chain,8
chain-8-1301-27,28,sink-mediation,1,1,1,0,8,101,41,65,0,1301,chain,8
chain-8-1301-27,28,full-mediation,1,1,1,0,28,157,41,65,0,1301,chain,8
chain-8-1301-27,28,epochcut,1,1,1,0,11,24,41,65,864500,1301,chain,8
chain-8-1301-28,29,startup-cut,0,1,0,1,1,1,42,66,0,1301,chain,8
chain-8-1301-28,29,periodic-5,0,1,0,1,10,19,42,66,0,1301,chain,8
chain-8-1301-28,29,sink-mediation,0,1,1,0,9,114,42,66,0,1301,chain,8
chain-8-1301-28,29,full-mediation,0,1,1,0,29,170,42,66,0,1301,chain,8
chain-8-1301-28,29,epochcut,0,1,1,0,11,24,42,66,975500,1301,chain,8
chain-8-1301-29,30,startup-cut,1,1,0,1,1,1,42,68,0,1301,chain,8
chain-8-1301-29,30,periodic-5,1,1,1,0,11,24,42,68,0,1301,chain,8
chain-8-1301-29,30,sink-mediation,1,1,1,0,9,114,42,68,0,1301,chain,8
chain-8-1301-29,30,full-mediation,1,1,1,0,29,170,42,68,0,1301,chain,8
chain-8-1301-29,30,epochcut,1,1,1,0,11,24,42,68,924600,1301,chain,8
chain-16-1301-0,1,startup-cut,0,1,0,1,1,1,21,20,0,1301,chain,16
chain-16-1301-0,1,periodic-5,0,1,0,1,1,1,21,20,0,1301,chain,16
chain-16-1301-0,1,sink-mediation,0,1,1,0,3,36,21,20,0,1301,chain,16
chain-16-1301-0,1,full-mediation,0,1,1,0,19,82,21,20,0,1301,chain,16
chain-16-1301-0,1,epochcut,0,1,1,0,2,2,21,20,238500,1301,chain,16
chain-16-1301-1,2,startup-cut,1,1,0,1,1,1,23,23,0,1301,chain,16
chain-16-1301-1,2,periodic-5,1,1,0,1,1,1,23,23,0,1301,chain,16
chain-16-1301-1,2,sink-mediation,1,1,1,0,3,36,23,23,0,1301,chain,16
chain-16-1301-1,2,full-mediation,1,1,1,0,20,84,23,23,0,1301,chain,16
chain-16-1301-1,2,epochcut,1,1,1,0,3,4,23,23,274200,1301,chain,16
chain-16-1301-2,3,startup-cut,0,1,0,1,1,1,24,25,0,1301,chain,16
chain-16-1301-2,3,periodic-5,0,1,0,1,1,1,24,25,0,1301,chain,16
chain-16-1301-2,3,sink-mediation,0,1,1,0,3,36,24,25,0,1301,chain,16
chain-16-1301-2,3,full-mediation,0,1,1,0,21,88,24,25,0,1301,chain,16
chain-16-1301-2,3,epochcut,0,1,1,0,3,4,24,25,332900,1301,chain,16
chain-16-1301-3,4,startup-cut,1,1,0,1,1,1,26,27,0,1301,chain,16
chain-16-1301-3,4,periodic-5,1,1,0,1,1,1,26,27,0,1301,chain,16
chain-16-1301-3,4,sink-mediation,1,1,1,0,4,48,26,27,0,1301,chain,16
chain-16-1301-3,4,full-mediation,1,1,1,0,22,100,26,27,0,1301,chain,16
chain-16-1301-3,4,epochcut,1,1,1,0,4,5,26,27,350100,1301,chain,16
chain-16-1301-4,5,startup-cut,0,1,0,1,1,1,26,28,0,1301,chain,16
chain-16-1301-4,5,periodic-5,0,1,1,0,4,5,26,28,0,1301,chain,16
chain-16-1301-4,5,sink-mediation,0,1,1,0,4,48,26,28,0,1301,chain,16
chain-16-1301-4,5,full-mediation,0,1,1,0,22,100,26,28,0,1301,chain,16
chain-16-1301-4,5,epochcut,0,1,1,0,4,5,26,28,413500,1301,chain,16
chain-16-1301-5,6,startup-cut,1,1,0,1,1,1,27,30,0,1301,chain,16
chain-16-1301-5,6,periodic-5,1,1,1,0,4,5,27,30,0,1301,chain,16
chain-16-1301-5,6,sink-mediation,1,1,1,0,4,48,27,30,0,1301,chain,16
chain-16-1301-5,6,full-mediation,1,1,1,0,22,100,27,30,0,1301,chain,16
chain-16-1301-5,6,epochcut,1,1,1,0,4,5,27,30,376200,1301,chain,16
chain-16-1301-6,7,startup-cut,0,1,0,1,1,1,28,32,0,1301,chain,16
chain-16-1301-6,7,periodic-5,0,1,1,0,4,5,28,32,0,1301,chain,16
chain-16-1301-6,7,sink-mediation,0,1,1,0,4,48,28,32,0,1301,chain,16
chain-16-1301-6,7,full-mediation,0,1,1,0,23,102,28,32,0,1301,chain,16
chain-16-1301-6,7,epochcut,0,1,1,0,4,5,28,32,346300,1301,chain,16
chain-16-1301-7,8,startup-cut,1,1,0,1,1,1,29,35,0,1301,chain,16
chain-16-1301-7,8,periodic-5,1,1,0,1,4,5,29,35,0,1301,chain,16
chain-16-1301-7,8,sink-mediation,1,1,1,0,4,48,29,35,0,1301,chain,16
chain-16-1301-7,8,full-mediation,1,1,1,0,24,107,29,35,0,1301,chain,16
chain-16-1301-7,8,epochcut,1,1,1,0,5,7,29,35,415200,1301,chain,16
chain-16-1301-8,9,startup-cut,0,1,0,1,1,1,30,36,0,1301,chain,16
chain-16-1301-8,9,periodic-5,0,1,0,1,4,5,30,36,0,1301,chain,16
chain-16-1301-8,9,sink-mediation,0,1,1,0,5,62,30,36,0,1301,chain,16
chain-16-1301-8,9,full-mediation,0,1,1,0,25,121,30,36,0,1301,chain,16
chain-16-1301-8,9,epochcut,0,1,1,0,5,7,30,36,429900,1301,chain,16
chain-16-1301-9,10,startup-cut,1,1,0,1,1,1,30,38,0,1301,chain,16
chain-16-1301-9,10,periodic-5,1,1,1,0,5,7,30,38,0,1301,chain,16
chain-16-1301-9,10,sink-mediation,1,1,1,0,5,62,30,38,0,1301,chain,16
chain-16-1301-9,10,full-mediation,1,1,1,0,25,121,30,38,0,1301,chain,16
chain-16-1301-9,10,epochcut,1,1,1,0,5,7,30,38,385400,1301,chain,16
chain-16-1301-10,11,startup-cut,0,1,0,1,1,1,31,39,0,1301,chain,16
chain-16-1301-10,11,periodic-5,0,1,1,0,5,7,31,39,0,1301,chain,16
chain-16-1301-10,11,sink-mediation,0,1,1,0,5,62,31,39,0,1301,chain,16
chain-16-1301-10,11,full-mediation,0,1,1,0,25,121,31,39,0,1301,chain,16
chain-16-1301-10,11,epochcut,0,1,1,0,5,7,31,39,416200,1301,chain,16
chain-16-1301-11,12,startup-cut,1,1,0,1,1,1,33,42,0,1301,chain,16
chain-16-1301-11,12,periodic-5,1,1,0,1,5,7,33,42,0,1301,chain,16
chain-16-1301-11,12,sink-mediation,1,1,1,0,5,62,33,42,0,1301,chain,16
chain-16-1301-11,12,full-mediation,1,1,1,0,26,123,33,42,0,1301,chain,16
chain-16-1301-11,12,epochcut,1,1,1,0,6,9,33,42,476100,1301,chain,16
chain-16-1301-12,13,startup-cut,0,1,0,1,1,1,34,44,0,1301,chain,16
chain-16-1301-12,13,periodic-5,0,1,0,1,5,7,34,44,0,1301,chain,16
chain-16-1301-12,13,sink-mediation,0,1,1,0,5,62,34,44,0,1301,chain,16
chain-16-1301-12,13,full-mediation,0,1,1,0,27,125,34,44,0,1301,chain,16
chain-16-1301-12,13,epochcut,0,1,1,0,6,9,34,44,473400,1301,chain,16
chain-16-1301-13,14,startup-cut,1,1,0,1,1,1,36,46,0,1301,chain,16
chain-16-1301-13,14,periodic-5,1,1,0,1,5,7,36,46,0,1301,chain,16
chain-16-1301-13,14,sink-mediation,1,1,1,0,6,75,36,46,0,1301,chain,16
chain-16-1301-13,14,full-mediation,1,1,1,0,28,138,36,46,0,1301,chain,16
chain-16-1301-13,14,epochcut,1,1,1,0,6,9,36,46,596400,1301,chain,16
chain-16-1301-14,15,startup-cut,0,1,0,1,1,1,36,47,0,1301,chain,16
chain-16-1301-14,15,periodic-5,0,1,1,0,6,9,36,47,0,1301,chain,16
chain-16-1301-14,15,sink-mediation,0,1,1,0,6,75,36,47,0,1301,chain,16
chain-16-1301-14,15,full-mediation,0,1,1,0,28,138,36,47,0,1301,chain,16
chain-16-1301-14,15,epochcut,0,1,1,0,6,9,36,47,500600,1301,chain,16
chain-16-1301-15,16,startup-cut,1,1,0,1,1,1,37,49,0,1301,chain,16
chain-16-1301-15,16,periodic-5,1,1,1,0,6,9,37,49,0,1301,chain,16
chain-16-1301-15,16,sink-mediation,1,1,1,0,6,75,37,49,0,1301,chain,16
chain-16-1301-15,16,full-mediation,1,1,1,0,28,138,37,49,0,1301,chain,16
chain-16-1301-15,16,epochcut,1,1,1,0,6,9,37,49,545500,1301,chain,16
chain-16-1301-16,17,startup-cut,0,1,0,1,1,1,38,51,0,1301,chain,16
chain-16-1301-16,17,periodic-5,0,1,1,0,6,9,38,51,0,1301,chain,16
chain-16-1301-16,17,sink-mediation,0,1,1,0,6,75,38,51,0,1301,chain,16
chain-16-1301-16,17,full-mediation,0,1,1,0,29,140,38,51,0,1301,chain,16
chain-16-1301-16,17,epochcut,0,1,1,0,6,9,38,51,581100,1301,chain,16
chain-16-1301-17,18,startup-cut,1,1,0,1,1,1,39,54,0,1301,chain,16
chain-16-1301-17,18,periodic-5,1,1,0,1,6,9,39,54,0,1301,chain,16
chain-16-1301-17,18,sink-mediation,1,1,1,0,6,75,39,54,0,1301,chain,16
chain-16-1301-17,18,full-mediation,1,1,1,0,30,143,39,54,0,1301,chain,16
chain-16-1301-17,18,epochcut,1,1,1,0,7,12,39,54,639000,1301,chain,16
chain-16-1301-18,19,startup-cut,0,1,0,1,1,1,40,55,0,1301,chain,16
chain-16-1301-18,19,periodic-5,0,1,0,1,6,9,40,55,0,1301,chain,16
chain-16-1301-18,19,sink-mediation,0,1,1,0,7,87,40,55,0,1301,chain,16
chain-16-1301-18,19,full-mediation,0,1,1,0,31,155,40,55,0,1301,chain,16
chain-16-1301-18,19,epochcut,0,1,1,0,8,14,40,55,742300,1301,chain,16
chain-16-1301-19,20,startup-cut,1,1,0,1,1,1,40,57,0,1301,chain,16
chain-16-1301-19,20,periodic-5,1,1,1,0,9,18,40,57,0,1301,chain,16
chain-16-1301-19,20,sink-mediation,1,1,1,0,7,87,40,57,0,1301,chain,16
chain-16-1301-19,20,full-mediation,1,1,1,0,31,155,40,57,0,1301,chain,16
chain-16-1301-19,20,epochcut,1,1,1,0,9,18,40,57,649800,1301,chain,16
chain-16-1301-20,21,startup-cut,0,1,0,1,1,1,41,58,0,1301,chain,16
chain-16-1301-20,21,periodic-5,0,1,1,0,9,18,41,58,0,1301,chain,16
chain-16-1301-20,21,sink-mediation,0,1,1,0,7,87,41,58,0,1301,chain,16
chain-16-1301-20,21,full-mediation,0,1,1,0,31,155,41,58,0,1301,chain,16
chain-16-1301-20,21,epochcut,0,1,1,0,9,18,41,58,657400,1301,chain,16
chain-16-1301-21,22,startup-cut,1,1,0,1,1,1,43,61,0,1301,chain,16
chain-16-1301-21,22,periodic-5,1,1,0,1,9,18,43,61,0,1301,chain,16
chain-16-1301-21,22,sink-mediation,1,1,1,0,7,87,43,61,0,1301,chain,16
chain-16-1301-21,22,full-mediation,1,1,1,0,32,157,43,61,0,1301,chain,16
chain-16-1301-21,22,epochcut,1,1,1,0,10,20,43,61,786900,1301,chain,16
chain-16-1301-22,23,startup-cut,0,1,0,1,1,1,44,63,0,1301,chain,16
chain-16-1301-22,23,periodic-5,0,1,0,1,9,18,44,63,0,1301,chain,16
chain-16-1301-22,23,sink-mediation,0,1,1,0,7,87,44,63,0,1301,chain,16
chain-16-1301-22,23,full-mediation,0,1,1,0,33,161,44,63,0,1301,chain,16
chain-16-1301-22,23,epochcut,0,1,1,0,10,20,44,63,858400,1301,chain,16
chain-16-1301-23,24,startup-cut,1,1,0,1,1,1,46,65,0,1301,chain,16
chain-16-1301-23,24,periodic-5,1,1,0,1,9,18,46,65,0,1301,chain,16
chain-16-1301-23,24,sink-mediation,1,1,1,0,8,101,46,65,0,1301,chain,16
chain-16-1301-23,24,full-mediation,1,1,1,0,34,175,46,65,0,1301,chain,16
chain-16-1301-23,24,epochcut,1,1,1,0,11,24,46,65,825000,1301,chain,16
chain-16-1301-24,25,startup-cut,0,1,0,1,1,1,46,66,0,1301,chain,16
chain-16-1301-24,25,periodic-5,0,1,1,0,11,24,46,66,0,1301,chain,16
chain-16-1301-24,25,sink-mediation,0,1,1,0,8,101,46,66,0,1301,chain,16
chain-16-1301-24,25,full-mediation,0,1,1,0,34,175,46,66,0,1301,chain,16
chain-16-1301-24,25,epochcut,0,1,1,0,11,24,46,66,792000,1301,chain,16
chain-16-1301-25,26,startup-cut,1,1,0,1,1,1,47,68,0,1301,chain,16
chain-16-1301-25,26,periodic-5,1,1,0,1,11,24,47,68,0,1301,chain,16
chain-16-1301-25,26,sink-mediation,1,1,1,0,8,101,47,68,0,1301,chain,16
chain-16-1301-25,26,full-mediation,1,1,1,0,34,175,47,68,0,1301,chain,16
chain-16-1301-25,26,epochcut,1,1,1,0,12,28,47,68,998900,1301,chain,16
chain-16-1301-26,27,startup-cut,0,1,0,1,1,1,48,70,0,1301,chain,16
chain-16-1301-26,27,periodic-5,0,1,0,1,11,24,48,70,0,1301,chain,16
chain-16-1301-26,27,sink-mediation,0,1,1,0,8,101,48,70,0,1301,chain,16
chain-16-1301-26,27,full-mediation,0,1,1,0,35,177,48,70,0,1301,chain,16
chain-16-1301-26,27,epochcut,0,1,1,0,12,28,48,70,935100,1301,chain,16
chain-16-1301-27,28,startup-cut,1,1,0,1,1,1,49,73,0,1301,chain,16
chain-16-1301-27,28,periodic-5,1,1,0,1,11,24,49,73,0,1301,chain,16
chain-16-1301-27,28,sink-mediation,1,1,1,0,8,101,49,73,0,1301,chain,16
chain-16-1301-27,28,full-mediation,1,1,1,0,36,182,49,73,0,1301,chain,16
chain-16-1301-27,28,epochcut,1,1,1,0,13,31,49,73,962300,1301,chain,16
chain-16-1301-28,29,startup-cut,0,1,0,1,1,1,50,74,0,1301,chain,16
chain-16-1301-28,29,periodic-5,0,1,0,1,11,24,50,74,0,1301,chain,16
chain-16-1301-28,29,sink-mediation,0,1,1,0,9,114,50,74,0,1301,chain,16
chain-16-1301-28,29,full-mediation,0,1,1,0,37,195,50,74,0,1301,chain,16
chain-16-1301-28,29,epochcut,0,1,1,0,13,31,50,74,1053700,1301,chain,16
chain-16-1301-29,30,startup-cut,1,1,0,1,1,1,50,76,0,1301,chain,16
chain-16-1301-29,30,periodic-5,1,1,1,0,13,31,50,76,0,1301,chain,16
chain-16-1301-29,30,sink-mediation,1,1,1,0,9,114,50,76,0,1301,chain,16
chain-16-1301-29,30,full-mediation,1,1,1,0,37,195,50,76,0,1301,chain,16
chain-16-1301-29,30,epochcut,1,1,1,0,13,31,50,76,1007000,1301,chain,16
chain-32-1301-0,1,startup-cut,0,1,0,1,1,1,37,36,0,1301,chain,32
chain-32-1301-0,1,periodic-5,0,1,0,1,1,1,37,36,0,1301,chain,32
chain-32-1301-0,1,sink-mediation,0,1,1,0,3,36,37,36,0,1301,chain,32
chain-32-1301-0,1,full-mediation,0,1,1,0,35,129,37,36,0,1301,chain,32
chain-32-1301-0,1,epochcut,0,1,1,0,2,2,37,36,363900,1301,chain,32
chain-32-1301-1,2,startup-cut,1,1,0,1,1,1,39,39,0,1301,chain,32
chain-32-1301-1,2,periodic-5,1,1,0,1,1,1,39,39,0,1301,chain,32
chain-32-1301-1,2,sink-mediation,1,1,1,0,3,36,39,39,0,1301,chain,32
chain-32-1301-1,2,full-mediation,1,1,1,0,36,131,39,39,0,1301,chain,32
chain-32-1301-1,2,epochcut,1,1,1,0,3,4,39,39,398000,1301,chain,32
chain-32-1301-2,3,startup-cut,0,1,0,1,1,1,40,41,0,1301,chain,32
chain-32-1301-2,3,periodic-5,0,1,0,1,1,1,40,41,0,1301,chain,32
chain-32-1301-2,3,sink-mediation,0,1,1,0,3,36,40,41,0,1301,chain,32
chain-32-1301-2,3,full-mediation,0,1,1,0,37,135,40,41,0,1301,chain,32
chain-32-1301-2,3,epochcut,0,1,1,0,3,4,40,41,424200,1301,chain,32
chain-32-1301-3,4,startup-cut,1,1,0,1,1,1,42,43,0,1301,chain,32
chain-32-1301-3,4,periodic-5,1,1,0,1,1,1,42,43,0,1301,chain,32
chain-32-1301-3,4,sink-mediation,1,1,1,0,4,48,42,43,0,1301,chain,32
chain-32-1301-3,4,full-mediation,1,1,1,0,38,147,42,43,0,1301,chain,32
chain-32-1301-3,4,epochcut,1,1,1,0,4,6,42,43,574800,1301,chain,32
chain-32-1301-4,5,startup-cut,0,1,0,1,1,1,42,44,0,1301,chain,32
chain-32-1301-4,5,periodic-5,0,1,1,0,4,6,42,44,0,1301,chain,32
chain-32-1301-4,5,sink-mediation,0,1,1,0,4,48,42,44,0,1301,chain,32
chain-32-1301-4,5,full-mediation,0,1,1,0,38,147,42,44,0,1301,chain,32
chain-32-1301-4,5,epochcut,0,1,1,0,4,6,42,44,437400,1301,chain,32
chain-32-1301-5,6,startup-cut,1,1,0,1,1,1,43,46,0,1301,chain,32
chain-32-1301-5,6,periodic-5,1,1,1,0,4,6,43,46,0,1301,chain,32
chain-32-1301-5,6,sink-mediation,1,1,1,0,4,48,43,46,0,1301,chain,32
chain-32-1301-5,6,full-mediation,1,1,1,0,38,147,43,46,0,1301,chain,32
chain-32-1301-5,6,epochcut,1,1,1,0,4,6,43,46,482900,1301,chain,32
chain-32-1301-6,7,startup-cut,0,1,0,1,1,1,44,48,0,1301,chain,32
chain-32-1301-6,7,periodic-5,0,1,1,0,4,6,44,48,0,1301,chain,32
chain-32-1301-6,7,sink-mediation,0,1,1,0,4,48,44,48,0,1301,chain,32
chain-32-1301-6,7,full-mediation,0,1,1,0,39,149,44,48,0,1301,chain,32
chain-32-1301-6,7,epochcut,0,1,1,0,4,6,44,48,472800,1301,chain,32
chain-32-1301-7,8,startup-cut,1,1,0,1,1,1,45,51,0,1301,chain,32
chain-32-1301-7,8,periodic-5,1,1,0,1,4,6,45,51,0,1301,chain,32
chain-32-1301-7,8,sink-mediation,1,1,1,0,4,48,45,51,0,1301,chain,32
chain-32-1301-7,8,full-mediation,1,1,1,0,40,154,45,51,0,1301,chain,32
chain-32-1301-7,8,epochcut,1,1,1,0,5,9,45,51,512100,1301,chain,32
chain-32-1301-8,9,startup-cut,0,1,0,1,1,1,46,52,0,1301,chain,32
chain-32-1301-8,9,periodic-5,0,1,0,1,4,6,46,52,0,1301,chain,32
chain-32-1301-8,9,sink-mediation,0,1,1,0,5,62,46,52,0,1301,chain,32
chain-32-1301-8,9,full-mediation,0,1,1,0,41,168,46,52,0,1301,chain,32
chain-32-1301-8,9,epochcut,0,1,1,0,5,9,46,52,562000,1301,chain,32
chain-32-1301-9,10,startup-cut,1,1,0,1,1,1,46,54,0,1301,chain,32
chain-32-1301-9,10,periodic-5,1,1,1,0,5,9,46,54,0,1301,chain,32
chain-32-1301-9,10,sink-mediation,1,1,1,0,5,62,46,54,0,1301,chain,32
chain-32-1301-9,10,full-mediation,1,1,1,0,41,168,46,54,0,1301,chain,32
chain-32-1301-9,10,epochcut,1,1,1,0,5,9,46,54,560200,1301,chain,32
chain-32-1301-10,11,startup-cut,0,1,0,1,1,1,47,55,0,1301,chain,32
chain-32-1301-10,11,periodic-5,0,1,1,0,5,9,47,55,0,1301,chain,32
chain-32-1301-10,11,sink-mediation,0,1,1,0,5,62,47,55,0,1301,chain,32
chain-32-1301-10,11,full-mediation,0,1,1,0,41,168,47,55,0,1301,chain,32
chain-32-1301-10,11,epochcut,0,1,1,0,5,9,47,55,553200,1301,chain,32
chain-32-1301-11,12,startup-cut,1,1,0,1,1,1,49,58,0,1301,chain,32
chain-32-1301-11,12,periodic-5,1,1,0,1,5,9,49,58,0,1301,chain,32
chain-32-1301-11,12,sink-mediation,1,1,1,0,5,62,49,58,0,1301,chain,32
chain-32-1301-11,12,full-mediation,1,1,1,0,42,170,49,58,0,1301,chain,32
chain-32-1301-11,12,epochcut,1,1,1,0,6,11,49,58,592500,1301,chain,32
chain-32-1301-12,13,startup-cut,0,1,0,1,1,1,50,60,0,1301,chain,32
chain-32-1301-12,13,periodic-5,0,1,0,1,5,9,50,60,0,1301,chain,32
chain-32-1301-12,13,sink-mediation,0,1,1,0,5,62,50,60,0,1301,chain,32
chain-32-1301-12,13,full-mediation,0,1,1,0,43,172,50,60,0,1301,chain,32
chain-32-1301-12,13,epochcut,0,1,1,0,6,11,50,60,616300,1301,chain,32
chain-32-1301-13,14,startup-cut,1,1,0,1,1,1,52,62,0,1301,chain,32
chain-32-1301-13,14,periodic-5,1,1,0,1,5,9,52,62,0,1301,chain,32
chain-32-1301-13,14,sink-mediation,1,1,1,0,6,75,52,62,0,1301,chain,32
chain-32-1301-13,14,full-mediation,1,1,1,0,44,185,52,62,0,1301,chain,32
chain-32-1301-13,14,epochcut,1,1,1,0,6,11,52,62,689500,1301,chain,32
chain-32-1301-14,15,startup-cut,0,1,0,1,1,1,52,63,0,1301,chain,32
chain-32-1301-14,15,periodic-5,0,1,1,0,6,11,52,63,0,1301,chain,32
chain-32-1301-14,15,sink-mediation,0,1,1,0,6,75,52,63,0,1301,chain,32
chain-32-1301-14,15,full-mediation,0,1,1,0,44,185,52,63,0,1301,chain,32
chain-32-1301-14,15,epochcut,0,1,1,0,6,11,52,63,644200,1301,chain,32
chain-32-1301-15,16,startup-cut,1,1,0,1,1,1,53,65,0,1301,chain,32
chain-32-1301-15,16,periodic-5,1,1,0,1,6,11,53,65,0,1301,chain,32
chain-32-1301-15,16,sink-mediation,1,1,1,0,6,75,53,65,0,1301,chain,32
chain-32-1301-15,16,full-mediation,1,1,1,0,44,185,53,65,0,1301,chain,32
chain-32-1301-15,16,epochcut,1,1,1,0,7,13,53,65,694400,1301,chain,32
chain-32-1301-16,17,startup-cut,0,1,0,1,1,1,54,67,0,1301,chain,32
chain-32-1301-16,17,periodic-5,0,1,0,1,6,11,54,67,0,1301,chain,32
chain-32-1301-16,17,sink-mediation,0,1,1,0,6,75,54,67,0,1301,chain,32
chain-32-1301-16,17,full-mediation,0,1,1,0,45,187,54,67,0,1301,chain,32
chain-32-1301-16,17,epochcut,0,1,1,0,7,13,54,67,717400,1301,chain,32
chain-32-1301-17,18,startup-cut,1,1,0,1,1,1,55,70,0,1301,chain,32
chain-32-1301-17,18,periodic-5,1,1,0,1,6,11,55,70,0,1301,chain,32
chain-32-1301-17,18,sink-mediation,1,1,1,0,6,75,55,70,0,1301,chain,32
chain-32-1301-17,18,full-mediation,1,1,1,0,46,190,55,70,0,1301,chain,32
chain-32-1301-17,18,epochcut,1,1,1,0,8,14,55,70,795700,1301,chain,32
chain-32-1301-18,19,startup-cut,0,1,0,1,1,1,56,71,0,1301,chain,32
chain-32-1301-18,19,periodic-5,0,1,0,1,6,11,56,71,0,1301,chain,32
chain-32-1301-18,19,sink-mediation,0,1,1,0,7,87,56,71,0,1301,chain,32
chain-32-1301-18,19,full-mediation,0,1,1,0,47,202,56,71,0,1301,chain,32
chain-32-1301-18,19,epochcut,0,1,1,0,9,15,56,71,872300,1301,chain,32
chain-32-1301-19,20,startup-cut,1,1,0,1,1,1,56,73,0,1301,chain,32
chain-32-1301-19,20,periodic-5,1,1,1,0,10,17,56,73,0,1301,chain,32
chain-32-1301-19,20,sink-mediation,1,1,1,0,7,87,56,73,0,1301,chain,32
chain-32-1301-19,20,full-mediation,1,1,1,0,47,202,56,73,0,1301,chain,32
